DATAFLOW,MEASURE: Measure,INDEX: Index,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,DECIMALS: Decimals,OBS_COMMENT: Observation Comment
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2019-Q2,112,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2019-Q3,112.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2019-Q4,113.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2020-Q1,113.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2020-Q2,112.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2020-Q3,114.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2020-Q4,113,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2021-Q1,114.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2021-Q2,116.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2021-Q3,117.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2021-Q4,119.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2022-Q1,123.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2022-Q2,125.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2022-Q3,124.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2022-Q4,129.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2023-Q1,130.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,5: Perth,Q: Quarterly,2023-Q2,131.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q1,98.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q2,98.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q3,99.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q4,97.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q1,97.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q2,99.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q3,101,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q4,100.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q1,98.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q2,100,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q3,100.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q4,101,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q1,97.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q2,99.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q3,100.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q4,99.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q1,97.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q2,99.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q3,98.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q4,98.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q1,96.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q2,98.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q3,97.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q4,98.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q1,96.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q2,98,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q3,98.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q4,97.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q1,96.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q2,96.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q3,95.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q4,94.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q1,93,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q2,94.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q3,94.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q4,94.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q1,92.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q2,94.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q3,95.8,IN: Index Numbers,,1: One,
